order_id,order_date,delivered_hour_of_day,supplier_type,restaurant_brand,user_id,is_first_order,customer_zone_code
2086475,2024-10-23,17,Restaurant,Other,70674500,FALSE,6
53026781,2024-12-27,19,Restaurant,Other,6963015,FALSE,4
172017,2024-06-13,11,Restaurant,Other,9769346,FALSE,11
12602091,2024-11-27,13,Restaurant,Brand A,6720718,FALSE,7
40856544,2024-07-29,19,Restaurant,Other,5345485,FALSE,6
4520711,2025-04-06,20,Restaurant,Other,3202868,FALSE,5
92222405,2024-11-02,9,Restaurant,Other,3024673,FALSE,9
14163992,2025-03-15,18,Restaurant,Other,6012591,FALSE,9
43045519,2024-12-29,12,Restaurant,Other,92622294,FALSE,3
64310057,2025-03-24,19,Restaurant,Other,6561881,FALSE,7
23034113,2024-12-28,13,Restaurant,Brand A,530521,FALSE,4
64784778,2025-04-23,22,Restaurant,Other,6169531,FALSE,16
74663619,2025-04-16,12,Restaurant,Other,5469275,FALSE,5
42360779,2024-11-11,11,Restaurant,Other,95619838,FALSE,9
21621533,2024-09-19,13,Restaurant,Other,72705115,FALSE,9
83663259,2025-02-10,20,Restaurant,Other,60378292,FALSE,5
74526835,2025-04-07,13,Restaurant,Other,2787661,FALSE,5
54267440,2025-03-22,13,Restaurant,Other,33036,FALSE,6
40340029,2024-06-24,10,Restaurant,Other,9946385,FALSE,5
728598,2024-07-21,12,Restaurant,Other,3974839,FALSE,2
10603397,2024-07-12,18,Restaurant,Other,5028314,FALSE,9
61172444,2024-08-18,12,Restaurant,Other,21249804,FALSE,1
33334121,2025-01-18,18,Restaurant,Other,9299542,FALSE,5
73745148,2025-02-16,12,Restaurant,Brand A,2899830,FALSE,13
43665742,2025-02-11,10,Restaurant,Other,66328060,FALSE,7
61142261,2024-08-16,14,ODC,Other,53569,FALSE,18
14280690,2025-03-23,10,Restaurant,Other,679529,FALSE,9
84659534,2025-04-15,22,Restaurant,Other,3134145,FALSE,9
94562466,2025-04-09,20,Restaurant,Other,67104865,FALSE,11
43468397,2025-01-28,10,Restaurant,Other,22548330,FALSE,13
24733218,2025-04-20,15,Restaurant,Other,3233936,FALSE,4
34643430,2025-04-14,19,Restaurant,Other,6940075,FALSE,5
24383435,2025-03-29,19,Restaurant,Other,23700506,FALSE,4
62619624,2024-11-28,18,Restaurant,Other,98893129,FALSE,5
94174153,2025-03-16,12,Restaurant,Other,60207072,FALSE,11
51084732,2024-08-12,17,Restaurant,Other,58226350,FALSE,6
3387685,2025-01-22,13,Restaurant,Other,6994826,FALSE,7
32460583,2024-11-17,19,Restaurant,Other,2996452,FALSE,12
34492744,2025-04-05,15,Restaurant,Other,74508803,FALSE,12
10578951,2024-07-10,19,Restaurant,Other,2512218,FALSE,1
84445118,2025-04-02,14,Restaurant,Other,97049959,FALSE,4
54444147,2025-04-02,13,Restaurant,Other,5366333,FALSE,6
74406538,2025-03-30,22,Restaurant,Brand A,20847627,FALSE,6
198681,2024-06-14,22,ODC,Other,6157134,FALSE,5
92601461,2024-11-27,12,Restaurant,Other,2843223,FALSE,4
11988088,2024-10-16,15,Restaurant,Other,638515,FALSE,15
3818075,2025-02-21,13,Restaurant,Other,26054615,FALSE,7
63593299,2025-02-06,14,Restaurant,Other,88474302,FALSE,9
12803483,2024-12-10,19,Restaurant,Other,1499926,FALSE,11
82133135,2024-10-26,20,ODC,Other,21580353,FALSE,4
42979707,2024-12-23,21,Restaurant,Other,91149820,FALSE,6
21709923,2024-09-25,18,Restaurant,Other,76946335,FALSE,13
94524242,2025-04-07,11,Restaurant,Other,42326660,FALSE,13
63468777,2025-01-28,10,Restaurant,Other,6695671,FALSE,11
62832077,2024-12-12,21,Restaurant,Other,99354997,FALSE,5
61437016,2024-09-05,20,Restaurant,Other,7749784,FALSE,1
10616435,2024-07-13,15,Restaurant,Other,66632496,FALSE,1
51622833,2024-09-19,14,Restaurant,Other,26905339,FALSE,13
52168872,2024-10-29,12,Restaurant,Other,2882546,FALSE,12
90929759,2024-08-03,18,Restaurant,Other,69171171,TRUE,11
71887915,2024-10-08,18,Restaurant,Other,2183978,FALSE,4
34278849,2025-03-22,21,Restaurant,Other,8155293,FALSE,9
81555048,2024-09-14,14,Restaurant,Other,3876748,FALSE,2
1652949,2024-09-21,17,Restaurant,Other,3684388,FALSE,9
32920641,2024-12-19,13,Restaurant,Other,75579271,FALSE,7
62211870,2024-11-01,12,Restaurant,Other,94546928,FALSE,4
90099790,2024-06-08,10,Restaurant,Other,4975641,FALSE,9
81373586,2024-09-01,12,Restaurant,Other,61483647,FALSE,1
61596636,2024-09-17,12,Restaurant,Other,3862950,FALSE,9
41977055,2024-10-15,17,Restaurant,Other,6632395,FALSE,1
92685733,2024-12-02,20,Restaurant,Other,78542467,FALSE,7
1693689,2024-09-24,12,Restaurant,Other,9942576,FALSE,7
62191866,2024-10-31,8,Restaurant,Other,822338,FALSE,1
33726721,2025-02-15,12,Restaurant,Other,2125864,FALSE,9
63615609,2025-02-07,21,Restaurant,Other,4300582,FALSE,9
2165024,2024-10-28,21,Restaurant,Other,5558059,FALSE,11
90860,2024-06-07,15,Restaurant,Other,92350792,FALSE,5
24569603,2025-04-10,13,Restaurant,Other,3178944,FALSE,1
11839737,2024-10-05,11,Restaurant,Other,1922470,FALSE,9
20475674,2024-07-03,16,Restaurant,Other,95548333,FALSE,5
11266688,2024-08-24,19,Restaurant,Other,28341390,FALSE,11
60809350,2024-07-26,20,Restaurant,Other,36552596,FALSE,15
34092453,2025-03-10,19,Restaurant,Other,85709625,FALSE,9
24723604,2025-04-19,21,Restaurant,Other,6950493,FALSE,12
71553385,2024-09-14,13,Restaurant,Other,20724134,FALSE,2
21044177,2024-08-10,13,Restaurant,Other,44216787,FALSE,5
40601564,2024-07-12,16,Restaurant,Other,80173663,FALSE,19
11375128,2024-09-01,13,Restaurant,Other,938270,FALSE,3
20467174,2024-07-02,20,Restaurant,Other,39988751,FALSE,5
92666362,2024-12-01,17,Restaurant,Other,78823774,FALSE,5
24717630,2025-04-19,17,Restaurant,Other,29727823,FALSE,9
33201469,2025-01-09,12,ODC,Other,40491393,FALSE,5
23497148,2025-01-30,17,Restaurant,Other,22579065,FALSE,16
41319926,2024-08-28,17,Restaurant,Other,9757620,FALSE,11
50297528,2024-06-21,16,Restaurant,Other,4112471,FALSE,15
51095303,2024-08-13,12,ODC,Other,92054654,FALSE,17
30001782,2024-06-01,11,Restaurant,Other,20751391,FALSE,5
24680525,2025-04-17,14,Restaurant,Other,77833472,FALSE,9
22568001,2024-11-24,20,Restaurant,Other,60057779,FALSE,7
72674085,2024-12-01,21,Restaurant,Other,88761470,FALSE,6
21199867,2024-08-19,21,Restaurant,Other,91544781,FALSE,12
74271459,2025-03-22,17,Restaurant,Other,20196506,FALSE,13
2368727,2024-11-11,19,Restaurant,Other,63332474,FALSE,2
20710866,2024-07-20,12,Restaurant,Other,80328347,FALSE,7
81174875,2024-08-18,13,Restaurant,Other,5412503,FALSE,18
13904289,2025-02-26,20,Restaurant,Other,1627013,FALSE,4
81580991,2024-09-15,21,Restaurant,Other,66976646,FALSE,4
60899745,2024-08-01,20,Restaurant,Other,99776516,FALSE,5
451632,2024-07-01,18,Restaurant,Other,93096858,FALSE,9
71694363,2024-09-24,13,Restaurant,Other,3654617,FALSE,13
60616972,2024-07-13,16,Restaurant,Other,80381809,FALSE,5
72721381,2024-12-05,16,Restaurant,Other,72504632,FALSE,11
70361553,2024-06-25,19,Restaurant,Other,49749056,FALSE,3
94635555,2025-04-14,12,Restaurant,Other,742442,FALSE,18
23461428,2025-01-27,16,Restaurant,Other,8780107,FALSE,2
44337721,2025-03-26,19,Restaurant,Other,52031819,FALSE,12
50294761,2024-06-21,13,Restaurant,Other,78768077,FALSE,17
14502136,2025-04-05,23,Restaurant,Other,63988507,FALSE,7
44397150,2025-03-30,15,Restaurant,Other,9684894,FALSE,9
73358802,2025-01-20,10,Restaurant,Other,22730969,FALSE,4
62682154,2024-12-02,18,Restaurant,Other,2905667,FALSE,6
22281688,2024-11-06,11,Restaurant,Other,559530,FALSE,11
22257595,2024-11-04,12,Restaurant,Other,38867739,FALSE,15
90646644,2024-07-15,13,Restaurant,Other,67934612,FALSE,4
84043437,2025-03-07,21,Restaurant,Other,22375549,FALSE,7
84595604,2025-04-12,3,Restaurant,Other,75578765,FALSE,13
61018031,2024-08-09,3,Restaurant,Other,31744881,FALSE,5
44790356,2025-04-24,13,Restaurant,Other,3116129,FALSE,4
43883542,2025-02-25,13,Restaurant,Other,87879924,FALSE,1
12574717,2024-11-25,13,Restaurant,Other,98285266,FALSE,4
12583547,2024-11-25,21,Restaurant,Other,64205461,FALSE,9
3522164,2025-02-01,14,Restaurant,Other,90062797,FALSE,2
31834556,2024-10-04,19,Restaurant,Other,29586367,FALSE,4
92470103,2024-11-18,13,Restaurant,Other,86448429,FALSE,7
42144375,2024-10-27,17,Restaurant,Other,7257197,FALSE,1
4155812,2025-03-15,11,Restaurant,Other,4082600,FALSE,11
21098548,2024-08-13,16,Restaurant,Other,25600232,FALSE,11
34232105,2025-03-20,11,Restaurant,Other,6994416,FALSE,7
64284366,2025-03-23,12,ODC,Other,9144962,FALSE,8
3243261,2025-01-12,12,Restaurant,Other,2424109,FALSE,5
14782625,2025-04-23,20,Restaurant,Other,2181708,FALSE,11
83483612,2025-01-29,15,Restaurant,Other,2110605,FALSE,9
20866333,2024-07-30,17,Restaurant,Other,4787066,FALSE,11
80393306,2024-06-28,8,Restaurant,Other,2343074,FALSE,12
42032231,2024-10-19,18,Restaurant,Other,4420010,FALSE,11
12230062,2024-11-02,18,Restaurant,Other,29220338,FALSE,12
14152813,2025-03-14,22,ODC,Other,4766969,FALSE,8
819905,2024-07-27,17,Restaurant,Other,2629603,FALSE,2
72059714,2024-10-21,13,Restaurant,Other,5774143,FALSE,15
80966413,2024-08-05,18,Restaurant,Other,88429912,FALSE,6
63158280,2025-01-05,20,Restaurant,Other,9081745,FALSE,8
84417609,2025-03-31,17,Restaurant,Other,49173292,FALSE,9
32828687,2024-12-12,19,Restaurant,Other,83379974,FALSE,7
90161538,2024-06-12,13,Restaurant,Other,2503485,FALSE,6
4595390,2025-04-12,1,Restaurant,Other,69722294,FALSE,7
91673649,2024-09-22,19,Restaurant,Other,40609584,FALSE,12
24372236,2025-03-29,8,Restaurant,Brand A,20568637,FALSE,5
10678621,2024-07-17,20,Restaurant,Other,617493,FALSE,12
32819461,2024-12-12,1,Restaurant,Other,90450322,FALSE,1
82744394,2024-12-06,23,Restaurant,Other,238090,FALSE,5
739482,2024-07-21,19,Restaurant,Other,98124739,FALSE,19
72170459,2024-10-29,14,Restaurant,Other,37691848,FALSE,16
34811790,2025-04-25,19,ODC,Other,36133983,FALSE,4
1388441,2024-09-02,11,Restaurant,Other,26978756,FALSE,7
70640781,2024-07-14,20,Restaurant,Other,23349147,FALSE,5
13891253,2025-02-25,21,Restaurant,Other,2165543,FALSE,6
94052268,2025-03-08,15,Restaurant,Other,94543594,FALSE,12
12465415,2024-11-17,23,Restaurant,Other,53603431,FALSE,11
50964001,2024-08-05,16,Restaurant,Other,2767971,FALSE,19
4723423,2025-04-19,21,Restaurant,Other,291480557,TRUE,9
30935929,2024-08-03,22,Restaurant,Other,36974766,FALSE,6
12662450,2024-12-01,13,Restaurant,Other,99417757,FALSE,12
50764387,2024-07-23,18,Restaurant,Other,26840220,FALSE,10
21926246,2024-10-11,19,Restaurant,Other,68003901,FALSE,9
74363795,2025-03-28,17,Restaurant,Other,72386250,FALSE,13
21658285,2024-09-21,20,Restaurant,Other,90417725,FALSE,9
30513436,2024-07-06,12,Restaurant,Other,37132774,FALSE,6
2592209,2024-11-26,18,Restaurant,Other,3422618,FALSE,7
71738250,2024-09-27,19,Restaurant,Other,6449992,FALSE,11
54667123,2025-04-16,17,Restaurant,Other,38630331,FALSE,7
61480931,2024-09-08,19,Restaurant,Other,3817676,FALSE,7
13794703,2025-02-19,18,ODC,Other,29726439,FALSE,5
1130961,2024-08-15,18,Restaurant,Other,3876811,FALSE,20
34194319,2025-03-17,13,Restaurant,Other,5077977,FALSE,9
10800915,2024-07-26,13,Restaurant,Other,4298077,FALSE,18
12957958,2024-12-22,12,Restaurant,Other,2512200,FALSE,13
81629242,2024-09-19,21,ODC,Other,8875701,FALSE,5
72428933,2024-11-15,21,ODC,Other,63436292,FALSE,6
62764722,2024-12-08,12,Restaurant,Other,62866354,FALSE,3
62679924,2024-12-02,14,Restaurant,Other,29850572,FALSE,5
41033970,2024-08-09,19,Restaurant,Other,2198346,TRUE,9
64152801,2025-03-14,22,Restaurant,Other,2910229,FALSE,7
12652712,2024-11-30,19,Restaurant,Other,29793157,FALSE,11
72539083,2024-11-23,12,Restaurant,Other,6710803,FALSE,11
50174503,2024-06-13,12,Restaurant,Other,41250027,FALSE,5
72772012,2024-12-08,18,Restaurant,Other,2930197,FALSE,5
2029278,2024-10-19,15,ODC,Other,3287186,FALSE,2
14648375,2025-04-15,11,Restaurant,Other,57317196,FALSE,3
71077135,2024-08-12,1,Restaurant,Other,57589729,FALSE,11
33853687,2025-02-23,14,Restaurant,Other,50111001,FALSE,6
23980676,2025-03-03,18,Restaurant,Other,74084614,FALSE,5
710273,2024-07-20,11,Restaurant,Other,93200894,FALSE,1
2749873,2024-12-07,13,Restaurant,Other,92679756,FALSE,18
30495156,2024-07-04,22,Restaurant,Other,25383277,FALSE,5
30164244,2024-06-12,17,Restaurant,Other,6065858,FALSE,5
33268015,2025-01-13,20,Restaurant,Other,2687996,FALSE,7
13073983,2024-12-31,14,Restaurant,Other,7683508,FALSE,9
31002224,2024-08-08,11,Restaurant,Other,80994568,FALSE,7
53540907,2025-02-02,17,Restaurant,Other,4668518,FALSE,20
4016883,2025-03-06,12,Restaurant,Other,26023537,FALSE,1
94032354,2025-03-07,12,Restaurant,Other,44030631,FALSE,9
40555001,2024-07-08,20,Restaurant,Other,93077226,FALSE,2
84574265,2025-04-10,18,Restaurant,Other,63162372,FALSE,11
44225976,2025-03-19,18,ODC,Other,73183490,FALSE,9
52148999,2024-10-27,19,Restaurant,Other,51280764,FALSE,6
3114115,2025-01-03,11,Restaurant,Other,8796069,FALSE,12
61279497,2024-08-25,17,Restaurant,Other,3781123,FALSE,6
72356903,2024-11-10,20,Restaurant,Other,6684204,FALSE,10
555909,2024-07-08,22,ODC,Other,20137579,FALSE,10
70099238,2024-06-08,9,Restaurant,Other,2588313,FALSE,4
74356881,2025-03-28,11,Restaurant,Other,3677345,FALSE,7
61091868,2024-08-13,10,Restaurant,Other,6781623,FALSE,9
20826024,2024-07-27,20,Restaurant,Other,95182694,FALSE,11
93786992,2025-02-19,11,Restaurant,Other,44097526,FALSE,2
2906447,2024-12-18,12,Restaurant,Other,93326245,FALSE,11
73211236,2025-01-09,21,Restaurant,Other,3572411,FALSE,6
51934799,2024-10-12,13,Restaurant,Other,24923961,FALSE,13
61724936,2024-09-26,19,Restaurant,Other,52448957,FALSE,12
64472923,2025-04-04,13,Restaurant,Other,31335650,FALSE,1
91094015,2024-08-13,12,Restaurant,Other,5217952,FALSE,16
90871454,2024-07-30,20,Restaurant,Other,2411805,FALSE,16
20955147,2024-08-04,20,Restaurant,Other,4012876,FALSE,11
11539009,2024-09-13,13,Restaurant,Other,53353738,FALSE,6
42771864,2024-12-08,18,Restaurant,Other,4543362,FALSE,5
11488896,2024-09-09,12,Restaurant,Other,44035932,FALSE,15
54710596,2025-04-19,11,Restaurant,Other,26669560,FALSE,19
2760203,2024-12-07,21,Restaurant,Other,84669909,FALSE,9
62225062,2024-11-02,12,Restaurant,Other,7013823,FALSE,5
32122943,2024-10-26,12,Restaurant,Other,21469178,FALSE,9
23124860,2025-01-03,20,Restaurant,Other,20766305,FALSE,19
62353369,2024-11-10,19,Restaurant,Other,97436,FALSE,2
62421247,2024-11-15,16,ODC,Other,45154141,FALSE,3
71529800,2024-09-12,18,Restaurant,Other,262518,FALSE,5
54787916,2025-04-24,12,Restaurant,Other,3877849,FALSE,4
10318452,2024-06-22,20,Restaurant,Other,52742324,FALSE,1
82844443,2024-12-13,20,Restaurant,Other,61485804,FALSE,5
22714830,2024-12-04,23,Restaurant,Brand A,9475144,FALSE,11
50461800,2024-07-02,14,Restaurant,Other,2665838,FALSE,7
12901942,2024-12-17,20,Restaurant,Other,5758892,FALSE,18
1782038,2024-09-30,18,Restaurant,Other,4649346,FALSE,10
93326589,2025-01-18,11,Restaurant,Other,8201243,FALSE,3
83975755,2025-03-03,12,Restaurant,Other,3630027,FALSE,5
60611378,2024-07-13,11,Restaurant,Other,3999082,FALSE,4
33997573,2025-03-04,20,Restaurant,Other,2543924,FALSE,4
93712112,2025-02-14,13,ODC,Other,38002805,FALSE,9
3810034,2025-02-20,19,Restaurant,Other,9083031,FALSE,2
90972151,2024-08-06,11,Restaurant,Other,1953557,FALSE,4
51408682,2024-09-03,19,Restaurant,Other,917019,FALSE,12
12971743,2024-12-23,12,Restaurant,Other,30684071,FALSE,13
81394725,2024-09-02,18,Restaurant,Other,83073673,FALSE,6
22564987,2024-11-24,19,Restaurant,Other,49118545,FALSE,9
32285831,2024-11-06,14,Restaurant,Other,20488764,FALSE,5
2186001,2024-10-30,18,Restaurant,Other,6513676,FALSE,12
52919410,2024-12-19,12,Restaurant,Other,51607075,FALSE,5
12434887,2024-11-16,13,Restaurant,Other,9100938,FALSE,7
21135831,2024-08-16,8,Restaurant,Other,655490,FALSE,7
61933022,2024-10-12,12,Restaurant,Other,30209373,FALSE,9
70344857,2024-06-24,14,Restaurant,Other,30542415,FALSE,7
2948977,2024-12-21,17,Restaurant,Other,24090366,FALSE,11
42524325,2024-11-22,12,Restaurant,Brand A,22192828,FALSE,4
3552494,2025-02-03,13,Restaurant,Other,9941375,FALSE,7
14857217,2025-04-28,11,Restaurant,Other,88498782,FALSE,7
60732145,2024-07-21,14,Restaurant,Other,9174724,FALSE,6
20644762,2024-07-15,12,Restaurant,Other,27956563,FALSE,20
34691368,2025-04-18,10,Restaurant,Other,3416438,FALSE,11
83029084,2024-12-27,22,Restaurant,Other,60056410,FALSE,17
34449635,2025-04-02,19,Restaurant,Other,57965351,FALSE,9
20826235,2024-07-27,20,Restaurant,Other,6176166,FALSE,11
53616940,2025-02-08,8,Restaurant,Other,2106627,FALSE,5
20092689,2024-06-07,18,Restaurant,Other,41803864,FALSE,11
73039142,2024-12-28,19,Restaurant,Other,25635356,FALSE,5
71549165,2024-09-14,0,Restaurant,Other,3301108,FALSE,4
53202088,2025-01-09,12,Restaurant,Other,26645086,FALSE,16
60452565,2024-07-01,19,Restaurant,Other,29587217,FALSE,10
80425632,2024-06-30,9,Restaurant,Other,23714543,FALSE,4
61946750,2024-10-13,12,Restaurant,Other,96032918,FALSE,9
10179755,2024-06-13,18,Restaurant,Other,8274884,FALSE,13
20660725,2024-07-16,15,Restaurant,Other,66701848,FALSE,5
83309937,2025-01-17,8,Restaurant,Brand A,99022661,FALSE,9
22110152,2024-10-25,13,Restaurant,Other,2287833,FALSE,9
51739296,2024-09-27,20,Restaurant,Other,727033,FALSE,7
90257624,2024-06-18,18,Restaurant,Other,6600045,FALSE,1
83628603,2025-02-08,19,Restaurant,Other,29191613,FALSE,9
61091959,2024-08-13,10,Restaurant,Other,87529076,FALSE,14
93910887,2025-02-27,13,Restaurant,Other,56876444,FALSE,8
82578388,2024-11-25,18,Restaurant,Other,39382634,FALSE,11
23090866,2025-01-01,15,Restaurant,Other,88122159,FALSE,9
24846231,2025-04-27,17,ODC,Other,7253975,FALSE,11
93040318,2024-12-28,20,Restaurant,Other,2066900,FALSE,4
62398168,2024-11-13,20,Restaurant,Other,77726901,FALSE,5
41149036,2024-08-16,20,Restaurant,Other,3202659,FALSE,5
82954946,2024-12-21,22,Restaurant,Other,4579197,FALSE,4
10095332,2024-06-07,19,Restaurant,Other,20291687,FALSE,5
73263109,2025-01-13,17,Restaurant,Other,3117563,FALSE,9
22489757,2024-11-19,19,Restaurant,Other,7339044,FALSE,9
30667811,2024-07-16,23,Restaurant,Other,23709785,FALSE,11
22314360,2024-11-08,15,Restaurant,Other,49747171,FALSE,3
32692095,2024-12-03,12,Restaurant,Other,49498832,FALSE,20
93090104,2025-01-01,14,Restaurant,Other,2259667,FALSE,19
84682650,2025-04-17,18,Restaurant,Other,2628078,FALSE,6
1869496,2024-10-07,10,Restaurant,Other,97621983,FALSE,13
84447330,2025-04-02,17,Restaurant,Other,7138104,FALSE,9
60066291,2024-06-05,18,Restaurant,Other,40393955,FALSE,4
51231166,2024-08-22,13,Restaurant,Other,1841070,FALSE,6
64397124,2025-03-30,15,Restaurant,Other,5092270,FALSE,12
32016249,2024-10-18,18,Restaurant,Other,25682203,FALSE,5
82907688,2024-12-18,13,Restaurant,Other,25636424,FALSE,5
54483778,2025-04-04,21,Restaurant,Other,9044967,FALSE,4
84208782,2025-03-18,13,Restaurant,Other,25471020,FALSE,7
13874628,2025-02-24,19,Restaurant,Other,3948195,FALSE,9
4241813,2025-03-20,19,Restaurant,Other,22891910,FALSE,7
71172742,2024-08-18,12,Restaurant,Other,2515156,FALSE,10
54249198,2025-03-21,12,Restaurant,Other,360551,FALSE,5
83245434,2025-01-12,13,Restaurant,Brand A,4833320,FALSE,11
61134098,2024-08-15,20,ODC,Other,8128737,FALSE,4
83169083,2025-01-06,19,Restaurant,Other,93724540,FALSE,7
32441807,2024-11-16,19,ODC,Other,5213653,FALSE,5
23551736,2025-02-03,12,Restaurant,Other,99464007,FALSE,2
64035763,2025-03-07,15,Restaurant,Other,3051752,FALSE,4
63521033,2025-02-01,13,Restaurant,Other,38682991,FALSE,9
81707252,2024-09-25,14,Restaurant,Other,22871979,FALSE,5
81235886,2024-08-22,19,Restaurant,Other,37220050,FALSE,3
83144063,2025-01-05,11,Restaurant,Other,99730408,FALSE,5
24868419,2025-04-28,21,Restaurant,Other,20412711,FALSE,5
22070282,2024-10-22,12,Restaurant,Other,55935748,FALSE,9
83374895,2025-01-21,13,Restaurant,Other,7118396,FALSE,6
60538701,2024-07-07,19,Restaurant,Other,49584702,FALSE,16
61742500,2024-09-28,10,Restaurant,Other,40051825,FALSE,9
81341824,2024-08-30,12,Restaurant,Other,38196082,FALSE,11
21520472,2024-09-11,20,ODC,Other,23826071,FALSE,13
13231982,2025-01-11,17,Restaurant,Other,5692396,FALSE,4
11252727,2024-08-23,20,Restaurant,Other,28514594,FALSE,4
32670561,2024-12-01,19,ODC,Other,2418539,FALSE,9
60461145,2024-07-02,13,Restaurant,Other,94177126,FALSE,5
93649659,2025-02-09,20,Restaurant,Other,5346226,FALSE,13
90573969,2024-07-10,14,Restaurant,Other,2936294,FALSE,9
73175516,2025-01-07,12,Restaurant,Other,32403242,FALSE,11
53486706,2025-01-29,19,Restaurant,Other,70013875,FALSE,8
2537936,2024-11-23,12,Restaurant,Other,24490786,FALSE,16
1293170,2024-08-26,14,Restaurant,Other,29380064,FALSE,4
41573081,2024-09-15,17,Restaurant,Other,4361640,FALSE,2
32965071,2024-12-22,18,Restaurant,Other,68399623,FALSE,11
32619064,2024-11-28,17,Restaurant,Other,2628496,FALSE,9
32014164,2024-10-18,16,Restaurant,Other,761283,FALSE,5
2601007,2024-11-27,12,Restaurant,Other,5623215,FALSE,9
31038230,2024-08-09,21,Restaurant,Other,88059242,FALSE,9
80988353,2024-08-07,12,Restaurant,Other,49594555,FALSE,10
13001038,2024-12-25,17,Restaurant,Other,20698851,FALSE,11
4794768,2025-04-24,18,Restaurant,Other,291371850,FALSE,7
21783470,2024-09-30,19,Restaurant,Other,74311667,FALSE,11
50610678,2024-07-13,11,ODC,Other,880119,FALSE,5
12560009,2024-11-24,15,Restaurant,Other,3221418,FALSE,9
74228795,2025-03-19,20,Restaurant,Other,74372671,FALSE,5
50217616,2024-06-16,12,Restaurant,Other,7345366,FALSE,5
43863278,2025-02-23,20,Restaurant,Other,93260033,FALSE,5
2000308,2024-10-17,14,Restaurant,Other,26549712,FALSE,11
22958046,2024-12-22,12,Restaurant,Other,8124213,FALSE,5
71586428,2024-09-16,14,Restaurant,Other,564789,FALSE,12
43686596,2025-02-12,18,Restaurant,Other,4499306,FALSE,14
42073942,2024-10-22,17,Restaurant,Other,828102,FALSE,9
44619339,2025-04-13,13,Restaurant,Other,29185141,FALSE,2
74115592,2025-03-12,16,Restaurant,Other,7737043,FALSE,4
21769900,2024-09-29,19,Restaurant,Other,20437226,FALSE,5
74833714,2025-04-26,21,Restaurant,Other,291653282,TRUE,16
72379364,2024-11-12,17,Restaurant,Other,78445113,FALSE,10
442115,2024-06-30,20,Restaurant,Other,29964979,FALSE,4
53010345,2024-12-26,13,Restaurant,Other,71242765,FALSE,7
60481341,2024-07-03,21,Restaurant,Other,9946882,FALSE,13
4647121,2025-04-15,9,Restaurant,Other,24025395,FALSE,5
12425325,2024-11-15,19,Restaurant,Other,30216323,FALSE,3
52510180,2024-11-21,13,Restaurant,Other,3002272,FALSE,5
33314205,2025-01-17,13,Restaurant,Other,28040250,FALSE,9
21849536,2024-10-05,19,Restaurant,Other,77669717,FALSE,19
34066521,2025-03-09,12,Restaurant,Other,54944351,FALSE,11
83688093,2025-02-12,19,Restaurant,Other,71160418,FALSE,7
52310758,2024-11-08,12,Restaurant,Other,29139460,FALSE,13
63951154,2025-03-01,20,Restaurant,Other,20223160,FALSE,2
12128537,2024-10-26,18,Restaurant,Other,3059699,FALSE,1
61201579,2024-08-20,11,Restaurant,Other,3684801,FALSE,4
82771931,2024-12-08,18,Restaurant,Other,58773211,FALSE,18
10663190,2024-07-16,18,Restaurant,Other,9337953,FALSE,5
72115763,2024-10-25,19,Restaurant,Other,68092246,FALSE,2
70406785,2024-06-28,20,Restaurant,Other,39629945,FALSE,18
10904018,2024-08-02,11,Restaurant,Other,8436246,FALSE,9
10353067,2024-06-25,11,Restaurant,Other,78200662,FALSE,9
93868142,2025-02-24,12,Restaurant,Other,37567868,FALSE,4
31481964,2024-09-08,19,Restaurant,Other,5988350,FALSE,8
62089696,2024-10-23,19,Restaurant,Other,3301526,FALSE,9
12135904,2024-10-27,8,Restaurant,Other,72503318,FALSE,19
32569619,2024-11-24,21,Restaurant,Other,73440240,FALSE,9
62586854,2024-11-26,12,Restaurant,Other,4444911,FALSE,5
33167599,2025-01-06,18,Restaurant,Other,9666466,FALSE,13
356730,2024-06-25,13,Restaurant,Other,95234281,FALSE,12
11643853,2024-09-20,22,Restaurant,Other,5632728,FALSE,9
91807551,2024-10-02,19,Restaurant,Other,29077336,FALSE,2
114302,2024-06-09,8,Restaurant,Other,2420358,FALSE,5
12103999,2024-10-24,20,Restaurant,Other,3084528,FALSE,8
80680208,2024-07-17,21,Restaurant,Other,958757,FALSE,9
22494607,2024-11-20,12,Restaurant,Other,7867269,FALSE,5
74451956,2025-04-02,20,Restaurant,Other,5005071,FALSE,7
22223782,2024-11-02,11,Restaurant,Other,64118806,FALSE,5
42549977,2024-11-23,20,Restaurant,Other,43386561,FALSE,2
31180642,2024-08-18,18,Restaurant,Other,9429036,FALSE,1
31123823,2024-08-15,12,Restaurant,Other,20824696,FALSE,9
40188498,2024-06-14,12,Restaurant,Other,95759390,FALSE,5
41435577,2024-09-05,19,ODC,Other,78774204,FALSE,7
52365607,2024-11-11,17,ODC,Other,9645452,FALSE,6
63449667,2025-01-26,18,Restaurant,Other,37126449,FALSE,2
4108516,2025-03-11,22,Restaurant,Other,8662748,TRUE,6
72015161,2024-10-18,17,Restaurant,Other,61086641,FALSE,1
51769694,2024-09-29,19,Restaurant,Other,3572156,FALSE,4
12135784,2024-10-27,7,ODC,Other,6972810,FALSE,5
71076692,2024-08-11,22,Restaurant,Other,81209098,FALSE,7
63069220,2024-12-31,9,Restaurant,Other,5388154,FALSE,5
