order_id,gmv,net_commission_pct,discounting,gross_profit
82286995,23.243584,0.29992944,0,6.7110796
14705465,13.245223,0.18996139,0,-0.41979602
12727026,26.098835,0.3,0,-0.5843764
72361692,17.232365,0.3,0,0.40173572
1011745,34.105938,0.25,0,2.4509442
50176971,18.249702,0.3,0,-0.03670142
83330080,44.484364,0.2800561,0,12.384989
24469,21.78378,0.22,-7.207273,-7.4834385
42748193,17.044518,0.3,0,3.0685072
73911833,10.0758915,0.25037038,-1.2235501,-1.3173829
30474567,10.246113,0.10985222,0,-2.0283148
2334430,8.912572,0.3,-0.92679423,-1.7691648
1636394,36.56397,0.3,0,8.673011
30046176,18.41278,0.25,-0.9220192,1.932466
44671360,21.0552,0.3,0,0.29552108
81916802,21.827341,0.3,0,4.475602
41641058,18.272854,0.3,0,1.6675969
63545932,24.557001,0.110129565,-2.6955833,-5.080697
84067485,36.68206,0.2799479,-1.0837029,4.2726836
72416023,10.698643,0.25978836,0,1.0583017
62025941,30.593689,0.24978903,0,2.1815567
52507123,9.292508,0.19003323,0,0.2986198
24524078,10.101668,0.3,-1.2704277,5.695484
83027720,30.154053,0.22992958,-0.9188077,4.7702904
40160390,12.467974,0.3,0,-5.3933873
41067980,11.843847,0.22974358,0,0.6781423
1330499,25.409597,0.3,0,-1.533455
43770043,31.500034,0.30001715,0,9.718061
91258134,23.68153,0.26994818,0,3.5129771
80917936,12.3707485,0.25,0,0.7747599
51644689,16.152819,0.3,0,0.8956928
24794299,24.276798,0.3,0,5.9487834
11494625,39.456097,0.30015314,0,1.894558
12856306,36.321583,0.3,0,4.873931
14297350,13.447491,0.26,0,0.71772236
2111972,19.319868,0.3,0,0.12530257
12597426,16.19254,0.24966443,-2.1018984,-0.54367757
84490102,61.991783,0.28,0,11.838443
1596398,20.82445,0.28,0,0.60151035
53525863,24.512882,0.19004525,0,-4.5347333
60803304,20.92455,0.3301887,0,2.930931
24632202,12.30761,0.24,-1.8320186,-0.42624548
70526727,28.56215,0.2699005,-2.1163561,2.6302052
967566,33.078285,0.18006536,0,0.087566964
33005350,11.218923,0.3,-0.98366463,0.29787907
62671261,16.366768,0.22967742,0,-1.0164473
12517063,12.59828,0.3,0,-0.07292882
54507899,53.07084,0.3,0,24.964663
60628201,26.19916,0.2999533,-2.5049195,7.6546535
11381108,39.72603,0.3,0,3.8644214
1542380,14.845882,0.3,0,4.8664556
72326895,8.520764,0.23005465,-1.319435,0.07560287
73919645,51.57717,0.2,-3.3197074,6.0596952
23649727,34.36018,0.3,0,-0.1119851
3761812,14.133179,0.28,0,1.557778
92752808,48.31079,0.2501205,0,3.7804005
3799569,24.104778,0.19,-0.3304989,-2.6492455
74004237,8.987259,0.3,-2.3329377,0.3082479
24119795,21.88693,0.24970414,0,0.68355525
11207042,78.137924,0.300034,0,7.6885815
53371403,24.650734,0.25,0,3.450595
11775192,32.598167,0.2501723,0,3.5430098
32511990,13.258555,0.24,0,-4.889271
21138262,15.356628,0.25,0,0.43373322
4429800,13.807911,0.18012685,-1.2994617,1.7583175
1061195,10.155397,0.2598684,0,-1.2121379
60148466,9.474322,0.2,-4.5195765,-1.6321955
91739231,43.059097,0.23003003,0,0.13012807
84658240,13.989746,0.18980892,0,-6.7377462
33065209,41.896187,0.3,0,2.5372858
54109045,8.882866,0.33014354,0,-1.3017673
12931225,43.314484,0.28003952,-6.5504065,4.198214
62354597,27.354088,0.28018868,0,-0.35429043
80387964,28.214409,0.28013664,0,1.4400682
61526585,11.80377,0.24003623,0,0.5204502
32608969,70.58802,0.27997348,-2.475854,14.292891
74686116,116.91579,0.3,0,26.29327
84867637,22.983278,0.27993438,0,0.17871794
13565795,22.623795,0.23989637,-1.2367854,0.70961
23295420,11.596983,0.32982457,0,0.74981725
11876318,14.044281,0.25,0,3.555969
3125796,20.445484,0.22,0,0.5804446
42918244,9.068752,0.18606557,-1.2179846,-1.9913535
22300326,29.91182,0.21017514,0,1.4926444
72579316,11.357282,0.24970414,-2.118682,1.3568916
4454985,9.807959,0.2495379,-1.9204577,0.8639576
94438047,16.541069,0.18984374,-1.0151293,1.0389016
52673076,20.676178,0.3,-0.82203245,0.5115392
81189912,89.13086,0.17996109,0,24.4318
32968049,27.714134,0.25023255,-0.75831926,1.5244117
70462329,28.720055,0.10983763,0,-6.3757496
32541360,45.50592,0.24992932,0,0.74420786
31442019,16.737709,0.25,0,-3.357533
53769492,12.165489,0.28,0,0.09166247
52945450,22.061115,0.28011695,0,-1.5260224
81747932,12.521725,0.20011468,0,-2.7787273
42168667,22.486431,0.3,0,-0.30342117
82819631,14.505821,0.2800813,0,-20.270649
33143346,8.910482,0.3,-0.7285492,0.86443925
33177844,27.075653,0.24011858,0,5.517088
50245356,15.582188,0.3,0,-4.4938526
84420573,22.991858,0.30007917,0,3.265202
83840493,8.325968,0.18004587,0,-3.7069395
53798087,37.95021,0.3,0,8.187979
40162753,23.155195,0.3,0,0.89453936
2994567,73.711914,0.18000366,0,3.8547502
52610859,19.350355,0.23011583,0,0.5194839
52815081,10.639959,0.2,-1.340169,-0.8772383
32727964,28.877226,0.3,-3.2698808,0.9142127
91167321,21.005402,0.28,0,-2.6491952
30537356,15.335766,0.22986111,0,5.50764
43003131,52.940704,0.3,0,4.90701
70248703,13.670811,0.2,-3.4845095,-4.2728367
93887437,15.30949,0.3,0,5.256715
4387201,132.07803,0.2500199,0,27.684711
73955896,12.548357,0.3,0,0.4530239
41205169,9.810337,0.3001126,0,4.612698
90446797,19.89808,0.18013735,0,-2.0831292
94309159,26.973055,0.24,-2.1894498,1.8702888
376687,43.345993,0.23998313,-0.79421306,8.158363
42384745,7.9052143,0.26,-2.0037422,-3.8683984
14395957,35.66674,0.24013157,0,-0.9150147
22724216,52.891617,0.19,-1.258056,20.08155
21434600,46.338707,0.18002363,-13.177357,-10.327704
94255306,21.248423,0.3,-1.8257873,10.48474
10004927,11.228312,0.25,0,4.3513317
90177951,13.681795,0.2,0,-4.7013893
22631993,8.478136,0.2798387,-0.7149463,1.7091415
61003899,43.337593,0.21,0,-2.080874
60756142,20.947372,0.19015385,0,0.88309246
50098328,37.472134,0.25,-1.3075895,1.4099846
72547041,37.175648,0.22994791,-1.894627,-0.42055517
30355191,27.784996,0.3,0,1.135263
93701283,34.797874,0.29992318,0,2.4976857
62602687,24.482796,0.20984456,-0.76328194,0.6844832
80058282,40.97017,0.3,0,7.459501
53345287,20.560646,0.3,-0.67929316,1.5481293
50101793,38.45227,0.3,0,5.928607
60288854,41.4759,0.259887,-1.6098382,2.2866921
10138463,22.504002,0.2300207,0,5.193258
80820288,18.485313,0.24981685,-1.806083,0.75041
30331223,19.235046,0.3,0,0.65836346
52337154,24.21553,0.17990276,0,2.5524678
230028,22.888073,0.2,0,-0.21836466
64333505,14.66547,0.3,0,1.7284067
41976046,48.33972,0.3,0,10.391027
72298834,11.451682,0.3,0,1.9623828
30118624,61.256294,0.28,0,4.8620224
33390907,22.724749,0.2801444,-2.0414896,7.3823504
22904681,24.555626,0.30004895,0,1.047239
64187637,29.089275,0.19014779,0,0.8830451
94163592,47.475464,0.29998544,-1.9472212,18.760887
41952462,41.80111,0.3000833,0,5.3722734
1474961,11.776545,0.3,0,-0.69065213
83892770,14.765783,0.18983957,0,-0.6114826
64605612,13.123926,0.18991597,-0.489689,1.4177136
73669057,43.578613,0.3,0,5.6204777
72612310,41.017025,0.3,0,11.466978
84757381,29.932915,0.32,0,1.1081321
82012180,39.183224,0.1800995,0,0.32750946
44513751,21.927023,0.28,0,1.6466558
30284091,36.402596,0.2201005,0,2.6454957
30981783,20.043592,0.3,-3.9503284,-4.874324
24736099,35.61823,0.3,0,1.8126674
62889278,25.687855,0.21,0,1.0329142
91626303,40.894596,0.29996416,0,20.118406
60987357,16.884724,0.18992043,0,1.4499298
72858113,33.671112,0.3,0,4.5719495
84800845,113.08714,0.110011004,0,7.480409
71120700,11.875998,0.28,0,2.6059747
52093633,15.537962,0.2199095,0,0.35716033
81172343,66.59549,0.249901,0,6.3124256
43875841,25.413643,0.2999499,-1.2687962,3.3019161
32720414,22.50533,0.24016736,0,-0.1068255
60703659,57.11931,0.24995664,0,10.461884
2441387,38.596497,0.28004292,-3.1068149,1.4364644
43892471,16.997093,0.2,0,-2.9553246
31461144,34.435997,0.25016037,0,5.896956
22261225,13.635344,0.25,0,2.1585965
71606245,20.581842,0.24017295,0,1.2028669
34156713,31.84536,0.25,0,3.6505957
20106814,49.35527,0.3,-9.547541,2.4073107
94879623,15.210939,0.3,-1.6138303,1.5114019
1719655,8.663293,0.3,0,-1.4206591
81420199,31.087925,0.25007072,0,5.047821
92540655,9.663154,0.3,0,-2.0289369
62351168,34.878036,0.10007358,0,-2.574735
64462530,42.103172,0.24491018,-1.8441346,1.4428685
92269280,17.955969,0.24025974,0,-0.12563165
30386270,22.148499,0.28004107,0,5.7732787
30559829,41.90899,0.2999227,0,5.4564395
81402964,18.751959,0.2801282,0,-1.3147748
90586696,18.191286,0.3,-8.253366,-1.7565298
23730907,30.272171,0.22988506,0,2.712833
91352462,20.928005,0.2,0,0.46731958
10177419,7.88202,0.22987013,-0.58577704,1.532454
14275938,9.4118595,0.2797282,0,-0.65490735
80207742,36.4374,0.3,0,2.6066525
74867238,12.4470825,0.22013524,-0.7455462,4.3851166
90749707,14.491709,0.3,0,5.7563796
24061386,75.57387,0.2999166,-3.192529,14.497836
83910554,14.830849,0.3,-2.5483134,3.950408
43610453,15.038889,0.2798535,0,-0.08463852
63099346,17.636791,0.3,-0.58206964,2.588912
33559414,31.206585,0.23015267,0,2.4196982
61476231,36.225822,0.28,0,7.210789
64368370,29.347878,0.25,0,10.0067215
63878369,6.991721,0.28,-1.2987568,-0.80854416
84244664,16.849293,0.2801205,-0.67614555,-1.425983
73254928,15.371819,0.2,-0.9240372,-1.4498264
71041128,30.94141,0.33,0,2.5674152
12321921,23.734398,0.28,-0.72065353,5.604185
70816610,12.681722,0.20015278,0,-4.393269
24777310,9.505464,0.23,0,-1.6283995
71465672,28.623684,0.19008097,0,1.7071137
84700351,17.34179,0.2,0,4.8055706
10120565,15.699396,0.2800789,0,-0.72093403
91599456,13.453672,0.2,0,2.8194323
31631875,11.404808,0.2697436,0,2.100415
74879435,26.54864,0.23013699,0,-0.065068394
51803679,8.5258465,0.22,0,1.0002937
11600749,30.836918,0.3,0,3.6988373
83457766,18.080309,0.2,-2.8019304,2.8679998
24190539,13.514565,0.19014373,-0.112661615,1.1328397
41494340,37.212246,0.27991265,0,6.9797935
10787589,9.561472,0.32,0,1.2331327
92930814,10.448133,0.3,0,0.9645624
62731130,9.621972,0.30012077,0,-0.3008089
1234295,47.29998,0.2,0,3.885207
80549020,43.563095,0.2800926,-2.4367867,2.365442
70821729,25.267159,0.33,0,4.821148
14852989,23.246674,0.25,0,0.37990743
84061468,17.852158,0.3,0,14.265372
24044121,25.377863,0.25,0,-1.5836425
22642544,26.492893,0.3,-1.1924477,0.4576829
23022865,23.048578,0.3,0,1.1016045
24832279,20.465855,0.27982062,0,1.8934432
80598784,8.296394,0.18636364,-0.87721944,-1.6888771
91042463,35.319954,0.25,0,0.383273
20460858,25.470825,0.27002585,0,1.9224279
33313517,72.82172,0.2,-1.1537498,14.816526
83912674,22.70562,0.19,0,-1.290188
71917172,8.9976845,0.28026316,0,-0.3867463
72721650,19.883255,0.30024815,0,0.48999748
24448304,19.60796,0.21991526,0,2.1576595
83952062,16.352459,0.10993377,0,-1.5561423
12035626,17.967735,0.3,0,3.2473862
74697350,10.736729,0.2,-3.483533,-2.011731
23681554,22.93749,0.18020834,0,-1.4760091
14282112,10.730083,0.2798913,-1.59571,0.022968585
93204607,31.723576,0.23,0,9.404722
14853894,19.63116,0.25,-1.7543553,8.416216
13628441,31.605251,0.179911,-2.321295,6.7575912
12316643,20.10674,0.3,0,1.2962507
71227624,13.071999,0.17984107,0,-0.6298455
41521860,20.320608,0.2298913,0,1.7091243
53332313,6.0117173,0.18666667,-1.3701451,0.42015868
21146697,39.139618,0.29998243,-0.6854812,2.3441443
1936587,21.660046,0.3,0,0.40044406
1590071,20.516668,0.24011016,0,6.2714868
31452647,34.017544,0.18988195,0,-2.4665453
14375900,13.355646,0.18982036,0,-0.23799987
93021206,26.139593,0.3,-0.7728096,6.594818
12949090,34.979454,0.22006473,0,2.4874747
72134882,20.090397,0.3,0,0.48395336
64007195,37.294228,0.3,0,6.3765893
22242691,11.220012,0.3,0,-3.8647778
82732873,8.229952,0.29968652,0,1.2546765
60284500,24.957533,0.3,-1.8668436,4.189855
42759889,13.344621,0.23018868,0,-2.0328364
84483835,12.272887,0.3,0,2.046843
3696656,14.9349785,0.22015505,0,-2.0720196
84825985,40.085155,0.3,-0.587353,7.2230115
72283549,21.85709,0.19,0,-3.4638553
13810153,19.078007,0.2602094,0,1.3903584
74152894,32.452045,0.100079745,0,-4.4120436
70541641,26.398243,0.25,-1.4980515,-2.4045062
30325656,17.832483,0.2,0,-1.6753374
61353881,13.822208,0.2,0,-0.9882102
80039105,14.897936,0.28010473,0,-1.881339
3689106,19.668388,0.300271,0,0.5556446
44667874,10.360083,0.18979591,-1.124381,-0.80679345
41139577,6.7464457,0.2494382,0,-2.3135211
20520368,18.263657,0.24981132,0,2.192024
81299765,12.246355,0.3,0,1.1175926
23823194,15.327923,0.2798387,0,2.490597
33009401,15.368618,0.35,-2.302038,4.585397
90919112,20.591824,0.28013468,0,3.7262511
70914341,23.023235,0.25,0,-0.7630049
12332116,19.345385,0.28,0,0.5715432
64181109,42.61241,0.18012422,0,3.9110022
43530108,25.022003,0.19004975,-1.8490062,-1.1486427
22307765,47.125145,0.18612717,0,4.321493
41109498,7.3649387,0.25015914,0,0.34986615
30309959,31.412882,0.25,0,0.08312732
33639140,22.299604,0.25,-5.043359,-8.756329
41587383,12.280429,0.3,0,-2.5714717
80113231,24.991516,0.3,0,4.1208816
41482448,27.718191,0.23014355,0,-2.5584564
3032747,11.013643,0.23,-1.2076783,0.88536
13944471,21.888227,0.19010857,-4.410415,-8.940815
42911287,37.021397,0.18987341,-1.1853245,1.0181713
92676273,22.825476,0.2700893,0,1.3650453
10182454,28.61694,0.1860294,0,-0.19404715
30170802,28.337383,0.10997329,0,-0.32951248
40934318,22.000568,0.28010473,0,0.9528481
44683626,21.406746,0.24,0,1.7998633
4259372,38.37778,0.3,0,2.0861742
21620646,24.505066,0.3,0,0.2987172
72762083,20.693037,0.25,0,3.8719578
30889180,66.88727,0.23,0,13.014578
61524380,52.21721,0.3,0,3.2552843
90229579,44.32012,0.30010894,-1.5308479,4.082439
20429123,19.98019,0.3,0,-4.3103013
91764942,37.32717,0.2400722,0,5.5806975
64719305,12.593963,0.25,-1.1031473,0.9344668
60278121,24.830332,0.30009744,0,0.5621627
42617039,15.149054,0.27982455,-1.0349994,-0.9964919
738033,103.8139,0.33001006,0,37.569313
10597357,41.196167,0.2400266,-4.3781343,-5.257555
22024627,20.674889,0.25,0,-1.04034
31334258,39.938103,0.22997032,0,1.921196
42799400,13.327478,0.3,0,3.3465953
73079093,28.848099,0.27992424,0,-0.67567575
13680920,17.474724,0.23993056,0,3.7554379
34232159,37.85592,0.3,-1.1899221,3.5280552
50445977,22.6418,0.24984026,-2.933091,0.8241999
84488680,32.067978,0.22012988,0,1.5437088
11441362,24.161861,0.18988326,0,-5.3415775
33169379,15.740436,0.3,0,-0.05936038
50024002,42.629486,0.18996865,-1.1290798,7.5910835
11561439,94.499016,0.24,0,12.1076975
90852384,24.960571,0.1,0,-1.1818382
52341693,39.468964,0.16006006,0,-0.45360237
31864961,49.743496,0.2501141,0,5.208288
93788267,36.5612,0.28,-1.2068461,3.2172775
64457673,10.6437025,0.2,0,-1.1089252
64561246,17.03506,0.19007634,-2.2047713,-0.30298033
24235425,18.254467,0.3,-3.1962783,-3.9107695
21784279,15.64551,0.22028986,0,4.5517235
73010595,10.835871,0.3,-1.8414463,-0.5884451
12165649,23.746616,0.3,0,0.4533375
62763508,8.891409,0.32,0,-0.9479579
74132475,10.543296,0.2801282,0,-2.3763165
23807157,89.17569,0.25,0,10.733803
64778955,56.082474,0.24996822,0,10.292745
84741960,20.073847,0.21985294,0,2.3913429
32763204,23.929789,0.29,0,1.302545
3203691,21.187778,0.2,0,5.084675
53299925,21.64658,0.3,-1.7695355,0.7261409
1201283,29.99593,0.3,0,3.930026
458077,15.061738,0.36004162,0,3.9004612
84391553,24.455692,0.22986425,0,1.1717713
82310733,22.826782,0.3,0,3.2017426
12593837,21.790386,0.30011454,0,0.14663702
73858114,36.2699,0.29987836,0,3.6184263
22459454,7.0697727,0.3,-2.0883765,-1.6007555
4304588,9.37519,0.24,0,2.3286204
44841292,18.31894,0.17991072,0,-0.6507116
93690879,19.062637,0.3,-1.1127632,1.6999676
93633203,25.046772,0.26,-2.2060733,8.339902
51679238,18.16152,0.3,0,1.1073091
42681237,19.400143,0.109975964,0,2.6379988
50830334,7.964551,0.28972602,0,-4.00481
41253085,13.327595,0.14509805,0,-0.4586686
92521751,19.221994,0.28,0,3.2558036
73031474,8.24171,0.17990495,-2.5358372,-2.8220131
1766901,107.14668,0.23995407,0,12.813036
63976070,19.985144,0.27991566,-1.3033032,0.4656183
90398257,22.852161,0.25025126,0,-0.47843018
73961068,15.992914,0.3,-1.4826518,-0.5117766
4480992,21.894173,0.3,-1.2155615,1.9750104
62033518,14.471827,0.3,0,-1.9283917
14820862,10.497173,0.31979167,0,-4.4019866
12082536,22.002968,0.26988822,0,3.8712168
41180838,40.742218,0.339895,0,2.2148533
3158150,12.851625,0.280226,-2.0058718,-3.749959
42417178,24.508743,0.2,0,0.6073582
21319539,14.770729,0.28,-2.2817905,1.1271931
81666007,11.603206,0.3,0,-8.202711
80296688,36.084114,0.16,0,1.2991532
11200123,15.710239,0.22980769,-6.155644,-2.3897986
42420832,24.311459,0.2198418,0,-3.1068482
72148049,34.28528,0.28,0,8.565212
61838578,14.872568,0.23,0,0.48279506
41976957,19.661947,0.27988166,-3.300774,0.74582696
32748015,28.142132,0.099967115,-4.4403143,-2.7477803
83117541,12.618883,0.3,-1.7989521,-1.9899201
32479973,26.044865,0.28995654,-1.4119028,9.878517
44823816,17.528847,0.22020201,0,-0.8902693
50818763,29.596384,0.3,0,-2.060748
30889737,23.625988,0.17987806,-3.4853392,-5.8748307
80653938,24.921581,0.3,0,1.5119205
71875962,33.324776,0.24,0,1.487851
22734820,33.367493,0.27,-0.91815823,6.1776023
14881765,52.229134,0.3,-2.7998157,21.09156
70083706,10.859892,0.28027287,0,1.3786659
2429000,25.473415,0.26021504,0,-0.8466364
51146614,46.51828,0.3000757,0,6.9230843
94431617,28.957489,0.3,-0.5869668,5.8376255
53834383,46.582783,0.3,-0.90761715,7.770671
20636691,19.539295,0.21992753,0,-2.900811
32829490,29.966303,0.24,-1.0255799,2.0512414
50826277,10.679806,0.3203252,-1.0297331,-0.08774263
12840308,12.918102,0.26007605,0,1.823775
64363596,26.993988,0.24497992,0,0.4634084
31684450,11.3688965,0.33,0,0.8656577
72836505,7.7038345,0.29968253,0,0.23765244
40287534,56.702072,0.24990329,0,5.8993692
40344150,12.433305,0.22974683,-5.891733,-7.169629
60443210,17.489424,0.23,0,0.06559628
33837869,5.4889426,0.2,-0.75016534,-2.683796
82334804,29.506004,0.3,0,9.474384
14176591,31.467571,0.3,-2.292555,6.404321
21260980,17.051386,0.2801105,0,0.21858758
22509273,15.389339,0.22009803,0,2.2599275
3352567,167.1319,0.21000807,-2.466065,8.584117
1734566,108.34523,0.28,0,17.536251
53764792,17.104902,0.18967742,0,-3.6179729
93765966,19.939919,0.2,-2.6542578,3.9029567
60363541,36.190277,0.22986667,0,3.6936128
72015941,33.623398,0.18008363,-2.6505234,2.3785064
91427230,9.479856,0.25032258,0,-4.7296057
34837954,14.506878,0.25,-1.3289148,-0.5982315
571129,17.100227,0.2502085,0,0.36290854
81245967,15.461887,0.21032257,0,-1.9268498
1427988,23.501148,0.3,0,0.9562384
63677327,42.742577,0.28,-1.0548389,4.1723924
81628274,39.75853,0.3001007,0,9.067164
23250508,54.332783,0.33004484,0,4.8837304
33242164,94.17164,0.3,-1.3435864,16.55365
92527010,27.317158,0.18606965,0,1.7392352
24427570,36.853443,0.2,0,9.908253
21996481,15.408774,0.25,0,1.1186476
84452291,9.262222,0.28014705,-0.6800076,0.70909506
81512512,18.62579,0.3,0,0.45238596
40293223,16.083385,0.24020101,0,-2.3103037
73024268,7.3144674,0.17994858,0,-1.7366343
44376012,7.731187,0.29968253,0,-2.775586
94661311,41.497448,0.32006633,0,6.8590746
62440850,6.5520844,0.109615386,0,-4.452333
12551528,12.125221,0.19018868,-1.1787297,0.4240804
64392409,56.560966,0.24501845,0,10.13145
30729370,22.324636,0.3,0,0.56210244
74112402,20.428593,0.3,0,2.6169667
62198159,9.167543,0.28,0,3.1131573
90718443,44.48491,0.2,0,0.28970474
70405738,21.348774,0.3000492,0,6.4936676
1568069,17.737404,0.2601156,0,1.6509328
52754772,20.064384,0.22991803,-4.055026,-1.5536096
41527882,13.304927,0.24981897,0,0.819126
54335821,19.60272,0.3,0,1.1670744
14838653,33.86471,0.2,-1.5234193,3.2870646
44344988,17.160303,0.19,-1.6854081,-0.99631906
158675,114.811356,0.18002091,0,6.2750263
94388968,19.361685,0.06020166,0,-4.5717044
13847753,24.7804,0.26985645,-2.4737055,-2.0829017
41134318,8.110512,0.25,0,1.5701869
30137114,19.743774,0.10988644,0,0.29888782
41955185,41.8979,0.2,0,2.3432734
13095994,67.789375,0.250101,0,6.476585
91132683,18.494978,0.24009901,0,-0.10802639
73868151,18.77139,0.28,0,1.745175
42388204,33.614624,0.3,-1.4204252,5.972261
12496783,29.426174,0.2699869,0,1.5333462
325743,13.845791,0.33,0,-1.2680402
61245690,22.97981,0.2,0,0.14375724
50918537,13.278222,0.18620689,0,-1.2687347
33361321,21.021559,0.25015292,0,0.5700238
74663456,22.338818,0.3,-2.0467856,0.1108975
90697034,17.791115,0.19013698,-1.9327378,0.4019205
11319251,26.34751,0.2999051,0,4.4152884
10427648,59.2076,0.3000407,0,8.065123
51141661,31.890087,0.30015433,0,-0.5112366
51656542,23.221752,0.3,0,6.31028
44809518,24.69046,0.27994987,0,7.165148
21210751,15.622395,0.3,0,0.011380671
92833345,29.447964,0.2,0,4.20273
21930233,18.215742,0.3,0,2.0083437
50779371,14.942253,0.3,0,1.287605
83505722,16.633045,0.3,0,4.9706826
74522625,8.825069,0.22027972,-2.883961,0.8233514
93460478,14.6942,0.18578431,-1.6251817,-2.4290576
50839538,35.08764,0.12492212,0,-3.213798
22011551,7.949362,0.2797546,0,-4.006624
30427938,45.13895,0.3,-4.3148246,-4.3509583
80192598,9.896607,0.28,0,-2.2005374
40934591,18.263943,0.2,0,-1.983185
2259629,18.361568,0.32987013,0,5.6763544
51682077,11.041527,0.27993613,0,0.97050667
42516127,16.381378,0.32982457,-2.251072,-2.8678021
23772487,12.139541,0.3,-0.732808,-1.6377726
2875615,11.0777,0.3,0,-2.0977666
74894558,16.875668,0.18978103,-1.0022422,-3.6992168
42353556,51.7191,0.3,0,6.386717
60366063,22.42047,0.3,0,2.0689907
12174125,49.015274,0.3,-4.032579,6.058569
50213824,22.742718,0.18717949,-4.763672,-2.2553177
51195275,116.41377,0.27002817,0,17.4213
54673371,26.890623,0.3,-2.9030445,-0.024605948
60953048,16.629818,0.28008848,0,-0.3375895
24877957,22.295805,0.22010583,-1.0501629,-2.8220294
84849595,72.9834,0.26993084,0,10.276771
83029337,27.906292,0.29015747,-0.6684889,3.035338
32501206,11.334047,0.3,-2.6222663,-1.4471173
54807881,20.439392,0.3,0,1.2753499
30254276,15.41488,0.26982757,0,1.6958259
93737296,36.538124,0.1898917,-0.6517069,1.3129379
34706844,26.792913,0.18995215,0,0.9721353
40717183,25.00261,0.2299639,0,2.529284
31802649,19.176998,0.22980769,0,2.6458917
90166417,56.656876,0.2499179,-1.7281137,7.0545774
70909174,21.274418,0.25977653,0,-4.279971
81613859,39.090446,0.28,0,9.982066
33330943,110.80725,0.090023346,0,10.365002
31034768,18.835127,0.24976076,-1.117623,-10.555484
23813491,13.924756,0.27986112,-1.6757703,-3.9224532
52664806,31.730953,0.18998384,-0.62557817,4.2870092
53167260,27.480577,0.28004956,-0.6474993,2.2052963
2044283,12.803324,0.17984189,0,-4.518575
64177953,29.576527,0.2699869,-2.273471,7.720125
92498232,34.566685,0.25,-2.4204977,3.1731052
12203544,32.767303,0.186,0,3.726649
63685637,17.024246,0.18997493,0,2.684245
84784289,20.385529,0.260199,0,1.4580221
83045599,26.440361,0.2698043,-2.2916498,1.0089679
81064774,12.744315,0.2,-3.2185097,-3.8188884
93106039,19.189285,0.18707865,0,-3.3894145
61680504,26.455364,0.17992905,0,-1.5591456
34563644,10.961399,0.18971963,-0.82705736,-1.5818794
43059740,22.97739,0.18978979,0,-0.2170975
34533099,27.90683,0.21990292,-2.1748502,-2.6744883
3677216,9.032736,0.2,-0.982772,0.24096629
33105841,28.954176,0.3,0,4.8883553
20900041,8.985255,0.2501292,0,0.48938125
54840955,37.50319,0.19005145,-0.4063294,1.9387726
62663975,65.9982,0.26,-1.1922715,10.012129
11394887,37.085438,0.3000417,0,9.870905
32483159,13.669168,0.31991342,0,1.332074
91307928,33.65255,0.3,0,19.130474
44652893,28.367256,0.24489209,0,2.8768284
90934724,8.165834,0.25,0,-4.2685246
24333026,18.911818,0.24533333,-0.92214537,1.1200466
23213644,55.15513,0.25997603,-0.24734032,11.98459
91025818,32.92915,0.25,0,-0.87896883
21437961,13.294644,0.3,0,3.800429
51510118,35.25107,0.25,0,4.2679014
32435664,22.41774,0.3,-0.7107675,0.6723559
41704947,9.717421,0.24,0,-3.3980103
53839087,108.04713,0.2799779,0,11.783914
41618968,9.213633,0.3,0,0.48975724
82108321,31.103062,0.3,0,5.7433214
64886110,40.663475,0.2699115,0,-0.34586608
90455297,10.385231,0.2199005,-2.0968971,0.08784366
10825718,17.203917,0.3,0,-0.4516014
91679518,141.7269,0.28001115,0,27.209991
20492089,28.372982,0.3,0,1.9684458
12388893,14.079177,0.2,0,-0.3676061
50537133,42.434364,0.29993966,0,5.5242953
90918832,12.735708,0.2,0,-3.541047
21422086,17.9829,0.26006314,-2.9636688,0.71437687
94113109,72.35698,0.27003634,0,10.481191
94123760,38.9807,0.25,0,5.326584
42420819,37.721928,0.34984127,-1.9588097,2.5884948
3653277,24.551048,0.29,-3.7001524,6.559606
21633177,14.061438,0.3,0,5.1303444
3210935,18.120537,0.3,0,5.0417986
42803368,18.677172,0.24969697,0,-0.04223117
20165306,29.482826,0.21000332,-0.18688218,2.1469076
70575121,40.063976,0.27988338,0,7.0155783
31276312,19.832485,0.22012988,0,-4.4301634
72458777,17.61216,0.25,0,-1.9158547
93130716,77.411835,0.3,0,17.769943
71818291,62.082184,0.09991312,0,-0.96680963
34031759,29.736649,0.25993884,0,1.4248012
90608174,19.261295,0.22,-5.8753285,-1.870859
64460475,10.071294,0.25,0,2.0840797
31083679,22.126719,0.29997188,0,11.015884
83794009,18.738026,0.27991968,0,4.0542917
84631684,21.281654,0.2,0,1.1591258
34031454,22.883575,0.26,-1.7459311,3.1824512
92529291,26.986914,0.25,-2.916994,-0.9470102
12271700,19.241877,0.28010204,0,1.0439402
32577003,13.296235,0.2200957,0,1.9664922
60292328,24.924557,0.1800643,0,-0.5233191
34571089,8.999758,0.18,0,-0.37197852
52206904,9.3031845,0.1797619,0,-2.4332466
71918912,33.72383,0.30007446,0,-1.3409467
83915579,56.34487,0.18000752,0,5.337538
32111751,26.463203,0.2,0,3.3509755
91414611,30.124168,0.189823,0,-5.694146
3205208,33.143623,0.33000588,-1.2400168,5.2342577
82756848,15.031125,0.30022076,0,-0.6823335
